Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
30073,760860,1760860,10000,2025-11-07,1
30074,760867,1760867,10000,2025-11-14,1
30075,760874,1760874,10000,2025-11-21,1
30076,760904,1760904,10000,2025-12-21,1
30077,760935,1760935,10000,2025-01-20,1
30078,760973,1760973,10000,2025-02-27,1
30079,761002,1761002,10000,2025-03-28,1
30080,761012,1761012,10000,2025-04-07,1
30081,761019,1761019,10000,2025-04-14,1
30082,761042,1761042,10000,2025-05-07,1
30083,761049,1761049,10000,2025-05-14,1
30084,761103,1761103,10000,2025-07-07,1
30085,761117,1761117,10000,2025-07-21,1
30086,761124,1761124,10000,2025-07-28,1
30087,761134,1761134,10000,2025-08-07,1
30088,761148,1761148,10000,2025-08-21,1
30089,761172,1761172,10000,2025-09-14,1
30090,761179,1761179,10000,2025-09-21,1
30091,761186,1761186,10000,2025-09-28,1
30092,761216,1761216,10000,2025-10-28,1
30093,761270,1761270,10000,2025-12-21,1
30094,761301,1761301,10000,2025-01-20,1
30095,761308,1761308,10000,2025-01-27,1
30096,761318,1761318,10000,2025-02-06,1
30097,761361,1761361,10000,2025-03-21,1
30098,761392,1761392,10000,2025-04-21,1
30099,761399,1761399,10000,2025-04-28,1
30100,761439,1761439,10000,2025-06-07,1
30101,761531,1761531,10000,2025-09-07,1
30102,761545,1761545,10000,2025-09-21,1
30103,761582,1761582,10000,2025-10-28,1
30104,761592,1761592,10000,2025-11-07,1
30105,761613,1761613,10000,2025-11-28,1
30106,761643,1761643,10000,2025-12-28,1
30107,761705,1761705,10000,2025-02-27,1
30108,761727,1761727,10000,2025-03-21,1
30109,761765,1761765,10000,2025-04-28,1
30110,761805,1761805,10000,2025-06-07,1
30111,761819,1761819,10000,2025-06-21,1
30112,761826,1761826,10000,2025-06-28,1
30113,761842,1761842,10000,2025-07-14,1
30114,761849,1761849,10000,2025-07-21,1
30115,761887,1761887,10000,2025-08-28,1
30116,761918,1761918,10000,2025-09-28,1
30117,761927,1761927,10000,2025-10-07,1
30118,761941,1761941,10000,2025-10-21,1
30119,761948,1761948,10000,2025-10-28,1
30120,762002,1762002,10000,2025-12-21,1
30121,762071,1762071,10000,2025-02-27,1
30122,762110,1762110,10000,2025-04-07,1
30123,762124,1762124,10000,2025-04-21,1
30124,762147,1762147,10000,2025-05-14,1
30125,762154,1762154,10000,2025-05-21,1
30126,762161,1762161,10000,2025-05-28,1
30127,762171,1762171,10000,2025-06-07,1
30128,762192,1762192,10000,2025-06-28,1
30129,762215,1762215,10000,2025-07-21,1
30130,762232,1762232,10000,2025-08-07,1
30131,762239,1762239,10000,2025-08-14,1
30132,762253,1762253,10000,2025-08-28,1
30133,762263,1762263,10000,2025-09-07,1
30134,762270,1762270,10000,2025-09-14,1
30135,762284,1762284,10000,2025-09-28,1
30136,762345,1762345,10000,2025-11-28,1
30137,762354,1762354,10000,2025-12-07,1
30138,762361,1762361,10000,2025-12-14,1
30139,762375,1762375,10000,2025-12-28,1
30140,762385,1762385,10000,2025-01-06,1
30141,762416,1762416,10000,2025-02-06,1
30142,762437,1762437,10000,2025-02-27,1
30143,762452,1762452,10000,2025-03-14,1
30144,762506,1762506,10000,2025-05-07,1
30145,762520,1762520,10000,2025-05-21,1
30146,762551,1762551,10000,2025-06-21,1
30147,762588,1762588,10000,2025-07-28,1
30148,762598,1762598,10000,2025-08-07,1
30149,762605,1762605,10000,2025-08-14,1
30150,762612,1762612,10000,2025-08-21,1
30151,762619,1762619,10000,2025-08-28,1
30152,762659,1762659,10000,2025-10-07,1
30153,762673,1762673,10000,2025-10-21,1
30154,762680,1762680,10000,2025-10-28,1
30155,762697,1762697,10000,2025-11-14,1
30156,762741,1762741,10000,2025-12-28,1
30157,762751,1762751,10000,2025-01-06,1
30158,762772,1762772,10000,2025-01-27,1
30159,762796,1762796,10000,2025-02-20,1
30160,762825,1762825,10000,2025-03-21,1
30161,762832,1762832,10000,2025-03-28,1
30162,762872,1762872,10000,2025-05-07,1
30163,762893,1762893,10000,2025-05-28,1
30164,762910,1762910,10000,2025-06-14,1
30165,762924,1762924,10000,2025-06-28,1
30166,762940,1762940,10000,2025-07-14,1
30167,763002,1763002,10000,2025-09-14,1
30168,763077,1763077,10000,2025-11-28,1
30169,763155,1763155,10000,2025-02-13,1
30170,763162,1763162,10000,2025-02-20,1
30171,763169,1763169,10000,2025-02-27,1
30172,763208,1763208,10000,2025-04-07,1
30173,763229,1763229,10000,2025-04-28,1
30174,763259,1763259,10000,2025-05-28,1
30175,763306,1763306,10000,2025-07-14,1
30176,763337,1763337,10000,2025-08-14,1
30177,763344,1763344,10000,2025-08-21,1
30178,763351,1763351,10000,2025-08-28,1
30179,763382,1763382,10000,2025-09-28,1
30180,763429,1763429,10000,2025-11-14,1
30181,763436,1763436,10000,2025-11-21,1
30182,763452,1763452,10000,2025-12-07,1
30183,763514,1763514,10000,2025-02-06,1
30184,763521,1763521,10000,2025-02-13,1
30185,763564,1763564,10000,2025-03-28,1
30186,763611,1763611,10000,2025-05-14,1
30187,763642,1763642,10000,2025-06-14,1
30188,763656,1763656,10000,2025-06-28,1
30189,763665,1763665,10000,2025-07-07,1
30190,763679,1763679,10000,2025-07-21,1
30191,763696,1763696,10000,2025-08-07,1
30192,763710,1763710,10000,2025-08-21,1
30193,763757,1763757,10000,2025-10-07,1
30194,763818,1763818,10000,2025-12-07,1
30195,763825,1763825,10000,2025-12-14,1
30196,763849,1763849,10000,2025-01-06,1
30197,763856,1763856,10000,2025-01-13,1
30198,763894,1763894,10000,2025-02-20,1
30199,763930,1763930,10000,2025-03-28,1
30200,763940,1763940,10000,2025-04-07,1
30201,763947,1763947,10000,2025-04-14,1
30202,763961,1763961,10000,2025-04-28,1
30203,764008,1764008,10000,2025-06-14,1
30204,764038,1764038,10000,2025-07-14,1
30205,764052,1764052,10000,2025-07-28,1
30206,764144,1764144,10000,2025-10-28,1
30207,764184,1764184,10000,2025-12-07,1
30208,764267,1764267,10000,2025-02-27,1
30209,764289,1764289,10000,2025-03-21,1
30210,764327,1764327,10000,2025-04-28,1
30211,764343,1764343,10000,2025-05-14,1
30212,764367,1764367,10000,2025-06-07,1
30213,764374,1764374,10000,2025-06-14,1
30214,764397,1764397,10000,2025-07-07,1
30215,764404,1764404,10000,2025-07-14,1
30216,764418,1764418,10000,2025-07-28,1
30217,764550,1764550,10000,2025-12-07,1
30218,764633,1764633,10000,2025-02-27,1
30219,764686,1764686,10000,2025-04-21,1
30220,764846,1764846,10000,2025-09-28,1
30221,764869,1764869,10000,2025-10-21,1
30222,764893,1764893,10000,2025-11-14,1
30223,764961,1764961,10000,2025-01-20,1
30224,764968,1764968,10000,2025-01-27,1
30225,764999,1764999,10000,2025-02-27,1
30226,765021,1765021,10000,2025-03-21,1
30227,765059,1765059,10000,2025-04-28,1
30228,765120,1765120,10000,2025-06-28,1
30229,765160,1765160,10000,2025-08-07,1
30230,765181,1765181,10000,2025-08-28,1
30231,765235,1765235,10000,2025-10-21,1
30232,765242,1765242,10000,2025-10-28,1
30233,765266,1765266,10000,2025-11-21,1
30234,765327,1765327,10000,2025-01-20,1
30235,765387,1765387,10000,2025-03-21,1
30236,765394,1765394,10000,2025-03-28,1
30237,765418,1765418,10000,2025-04-21,1
30238,765441,1765441,10000,2025-05-14,1
30239,765479,1765479,10000,2025-06-21,1
30240,765564,1765564,10000,2025-09-14,1
30241,765571,1765571,10000,2025-09-21,1
30242,765587,1765587,10000,2025-10-07,1
30243,765625,1765625,10000,2025-11-14,1
30244,765632,1765632,10000,2025-11-21,1
30245,765679,1765679,10000,2025-01-06,1
30246,765686,1765686,10000,2025-01-13,1
30247,765717,1765717,10000,2025-02-13,1
30248,765724,1765724,10000,2025-02-20,1
30249,765760,1765760,10000,2025-03-28,1
30250,765807,1765807,10000,2025-05-14,1
30251,765814,1765814,10000,2025-05-21,1
30252,765831,1765831,10000,2025-06-07,1
30253,765852,1765852,10000,2025-06-28,1
30254,765861,1765861,10000,2025-07-07,1
30255,765868,1765868,10000,2025-07-14,1
30256,765882,1765882,10000,2025-07-28,1
30257,765892,1765892,10000,2025-08-07,1
30258,765899,1765899,10000,2025-08-14,1
30259,765937,1765937,10000,2025-09-21,1
30260,765944,1765944,10000,2025-09-28,1
30261,765953,1765953,10000,2025-10-07,1
30262,765984,1765984,10000,2025-11-07,1
30263,765998,1765998,10000,2025-11-21,1
30264,766021,1766021,10000,2025-12-14,1
30265,766066,1766066,10000,2025-01-27,1
30266,766090,1766090,10000,2025-02-20,1
30267,766105,1766105,10000,2025-03-07,1
30268,766143,1766143,10000,2025-04-14,1
30269,766166,1766166,10000,2025-05-07,1
30270,766173,1766173,10000,2025-05-14,1
30271,766180,1766180,10000,2025-05-21,1
30272,766204,1766204,10000,2025-06-14,1
30273,766241,1766241,10000,2025-07-21,1
30274,766265,1766265,10000,2025-08-14,1
30275,766279,1766279,10000,2025-08-28,1
30276,766350,1766350,10000,2025-11-07,1
30277,766364,1766364,10000,2025-11-21,1
30278,766371,1766371,10000,2025-11-28,1
30279,766380,1766380,10000,2025-12-07,1
30280,766394,1766394,10000,2025-12-21,1
30281,766401,1766401,10000,2025-12-28,1
30282,766411,1766411,10000,2025-01-06,1
30283,766485,1766485,10000,2025-03-21,1
30284,766502,1766502,10000,2025-04-07,1
30285,766509,1766509,10000,2025-04-14,1
30286,766539,1766539,10000,2025-05-14,1
30287,766584,1766584,10000,2025-06-28,1
30288,766593,1766593,10000,2025-07-07,1
30289,766607,1766607,10000,2025-07-21,1
30290,766655,1766655,10000,2025-09-07,1
30291,766662,1766662,10000,2025-09-14,1
30292,766685,1766685,10000,2025-10-07,1
30293,766692,1766692,10000,2025-10-14,1
30294,766716,1766716,10000,2025-11-07,1
30295,766730,1766730,10000,2025-11-21,1
30296,766746,1766746,10000,2025-12-07,1
30297,766760,1766760,10000,2025-12-21,1
30298,766767,1766767,10000,2025-12-28,1
30299,766784,1766784,10000,2025-01-13,1
30300,766798,1766798,10000,2025-01-27,1
30301,766808,1766808,10000,2025-02-06,1
30302,766837,1766837,10000,2025-03-07,1
30303,766875,1766875,10000,2025-04-14,1
30304,766997,1766997,10000,2025-08-14,1
30305,767065,1767065,10000,2025-10-21,1
30306,767089,1767089,10000,2025-11-14,1
30307,767096,1767096,10000,2025-11-21,1
30308,767103,1767103,10000,2025-11-28,1
30309,767157,1767157,10000,2025-01-20,1
30310,767195,1767195,10000,2025-02-27,1
30311,767264,1767264,10000,2025-05-07,1
30312,767278,1767278,10000,2025-05-21,1
30313,767285,1767285,10000,2025-05-28,1
30314,767309,1767309,10000,2025-06-21,1
30315,767316,1767316,10000,2025-06-28,1
30316,767325,1767325,10000,2025-07-07,1
30317,767394,1767394,10000,2025-09-14,1
30318,767424,1767424,10000,2025-10-14,1
30319,767431,1767431,10000,2025-10-21,1
30320,767438,1767438,10000,2025-10-28,1
30321,767469,1767469,10000,2025-11-28,1
30322,767478,1767478,10000,2025-12-07,1
30323,767509,1767509,10000,2025-01-06,1
30324,767516,1767516,10000,2025-01-13,1
30325,767523,1767523,10000,2025-01-20,1
30326,767590,1767590,10000,2025-03-28,1
30327,767600,1767600,10000,2025-04-07,1
30328,767607,1767607,10000,2025-04-14,1
30329,767644,1767644,10000,2025-05-21,1
30330,767668,1767668,10000,2025-06-14,1
30331,767682,1767682,10000,2025-06-28,1
30332,767753,1767753,10000,2025-09-07,1
30333,767760,1767760,10000,2025-09-14,1
30334,767767,1767767,10000,2025-09-21,1
30335,767774,1767774,10000,2025-09-28,1
30336,767835,1767835,10000,2025-11-28,1
30337,767865,1767865,10000,2025-12-28,1
30338,767875,1767875,10000,2025-01-06,1
30339,767913,1767913,10000,2025-02-13,1
30340,767927,1767927,10000,2025-02-27,1
30341,767956,1767956,10000,2025-03-28,1
30342,767973,1767973,10000,2025-04-14,1
30343,767996,1767996,10000,2025-05-07,1
30344,768003,1768003,10000,2025-05-14,1
30345,768041,1768041,10000,2025-06-21,1
30346,768048,1768048,10000,2025-06-28,1
30347,768071,1768071,10000,2025-07-21,1
30348,768088,1768088,10000,2025-08-07,1
30349,768095,1768095,10000,2025-08-14,1
30350,768119,1768119,10000,2025-09-07,1
30351,768133,1768133,10000,2025-09-21,1
30352,768163,1768163,10000,2025-10-21,1
30353,768194,1768194,10000,2025-11-21,1
30354,768224,1768224,10000,2025-12-21,1
30355,768255,1768255,10000,2025-01-20,1
30356,768272,1768272,10000,2025-02-06,1
30357,768293,1768293,10000,2025-02-27,1
30358,768301,1768301,10000,2025-03-07,1
30359,768339,1768339,10000,2025-04-14,1
30360,768346,1768346,10000,2025-04-21,1
30361,768353,1768353,10000,2025-04-28,1
30362,768362,1768362,10000,2025-05-07,1
30363,768369,1768369,10000,2025-05-14,1
30364,768383,1768383,10000,2025-05-28,1
30365,768407,1768407,10000,2025-06-21,1
30366,768444,1768444,10000,2025-07-28,1
30367,768475,1768475,10000,2025-08-28,1
30368,768485,1768485,10000,2025-09-07,1
30369,768499,1768499,10000,2025-09-21,1
30370,768522,1768522,10000,2025-10-14,1
30371,768529,1768529,10000,2025-10-21,1
30372,768536,1768536,10000,2025-10-28,1
30373,768546,1768546,10000,2025-11-07,1
30374,768560,1768560,10000,2025-11-21,1
30375,768567,1768567,10000,2025-11-28,1
30376,768583,1768583,10000,2025-12-14,1
30377,768614,1768614,10000,2025-01-13,1
30378,768638,1768638,10000,2025-02-06,1
30379,768652,1768652,10000,2025-02-20,1
30380,768667,1768667,10000,2025-03-07,1
30381,768688,1768688,10000,2025-03-28,1
30382,768705,1768705,10000,2025-04-14,1
30383,768719,1768719,10000,2025-04-28,1
30384,768803,1768803,10000,2025-07-21,1
30385,768820,1768820,10000,2025-08-07,1
30386,768834,1768834,10000,2025-08-21,1
30387,768912,1768912,10000,2025-11-07,1
30388,768926,1768926,10000,2025-11-21,1
30389,768949,1768949,10000,2025-12-14,1
30390,768963,1768963,10000,2025-12-28,1
30391,768987,1768987,10000,2025-01-20,1
30392,769011,1769011,10000,2025-02-13,1
30393,769025,1769025,10000,2025-02-27,1
30394,769033,1769033,10000,2025-03-07,1
30395,769054,1769054,10000,2025-03-28,1
30396,769085,1769085,10000,2025-04-28,1
30397,769125,1769125,10000,2025-06-07,1
30398,769132,1769132,10000,2025-06-14,1
30399,769155,1769155,10000,2025-07-07,1
30400,769200,1769200,10000,2025-08-21,1
30401,769254,1769254,10000,2025-10-14,1
30402,769308,1769308,10000,2025-12-07,1
30403,769353,1769353,10000,2025-01-20,1
30404,769384,1769384,10000,2025-02-20,1
30405,769406,1769406,10000,2025-03-14,1
30406,769481,1769481,10000,2025-05-28,1
30407,769498,1769498,10000,2025-06-14,1
30408,769535,1769535,10000,2025-07-21,1
30409,769573,1769573,10000,2025-08-28,1
30410,769597,1769597,10000,2025-09-21,1
30411,769604,1769604,10000,2025-09-28,1
30412,769620,1769620,10000,2025-10-14,1
30413,769644,1769644,10000,2025-11-07,1
30414,769658,1769658,10000,2025-11-21,1
30415,769665,1769665,10000,2025-11-28,1
30416,769712,1769712,10000,2025-01-13,1
30417,769736,1769736,10000,2025-02-06,1
30418,769772,1769772,10000,2025-03-14,1
30419,769864,1769864,10000,2025-06-14,1
30420,769871,1769871,10000,2025-06-21,1
30421,769878,1769878,10000,2025-06-28,1
30422,769887,1769887,10000,2025-07-07,1
30423,769894,1769894,10000,2025-07-14,1
30424,769939,1769939,10000,2025-08-28,1
30425,770040,1770040,10000,2025-12-07,1
30426,770047,1770047,10000,2025-12-14,1
30427,770092,1770092,10000,2025-01-27,1
30428,770102,1770102,10000,2025-02-06,1
30429,770123,1770123,10000,2025-02-27,1
30430,770138,1770138,10000,2025-03-14,1
30431,770145,1770145,10000,2025-03-21,1
30432,770162,1770162,10000,2025-04-07,1
30433,770183,1770183,10000,2025-04-28,1
30434,770213,1770213,10000,2025-05-28,1
30435,770237,1770237,10000,2025-06-21,1
30436,770244,1770244,10000,2025-06-28,1
30437,770298,1770298,10000,2025-08-21,1
30438,770329,1770329,10000,2025-09-21,1
30439,770336,1770336,10000,2025-09-28,1
30440,770345,1770345,10000,2025-10-07,1
30441,770427,1770427,10000,2025-12-28,1
30442,770535,1770535,10000,2025-04-14,1
30443,770542,1770542,10000,2025-04-21,1
30444,770549,1770549,10000,2025-04-28,1
30445,770565,1770565,10000,2025-05-14,1
30446,770572,1770572,10000,2025-05-21,1
30447,770619,1770619,10000,2025-07-07,1
30448,770633,1770633,10000,2025-07-21,1
30449,770702,1770702,10000,2025-09-28,1
30450,770742,1770742,10000,2025-11-07,1
30451,770834,1770834,10000,2025-02-06,1
30452,770841,1770841,10000,2025-02-13,1
30453,770848,1770848,10000,2025-02-20,1
30454,770870,1770870,10000,2025-03-14,1
30455,770884,1770884,10000,2025-03-28,1
30456,770901,1770901,10000,2025-04-14,1
30457,770955,1770955,10000,2025-06-07,1
30458,770985,1770985,10000,2025-07-07,1
30459,770999,1770999,10000,2025-07-21,1
30460,771023,1771023,10000,2025-08-14,1
30461,771037,1771037,10000,2025-08-28,1
30462,771054,1771054,10000,2025-09-14,1
30463,771084,1771084,10000,2025-10-14,1
30464,771129,1771129,10000,2025-11-28,1
30465,771152,1771152,10000,2025-12-21,1
30466,771200,1771200,10000,2025-02-06,1
30467,771207,1771207,10000,2025-02-13,1
30468,771250,1771250,10000,2025-03-28,1
30469,771267,1771267,10000,2025-04-14,1
30470,771281,1771281,10000,2025-04-28,1
30471,771358,1771358,10000,2025-07-14,1
30472,771365,1771365,10000,2025-07-21,1
30473,771372,1771372,10000,2025-07-28,1
30474,771434,1771434,10000,2025-09-28,1
30475,771443,1771443,10000,2025-10-07,1
30476,771474,1771474,10000,2025-11-07,1
30477,771602,1771602,10000,2025-03-14,1
30478,771633,1771633,10000,2025-04-14,1
30479,771640,1771640,10000,2025-04-21,1
30480,771656,1771656,10000,2025-05-07,1
30481,771717,1771717,10000,2025-07-07,1
30482,771724,1771724,10000,2025-07-14,1
30483,771738,1771738,10000,2025-07-28,1
30484,771748,1771748,10000,2025-08-07,1
30485,771755,1771755,10000,2025-08-14,1
30486,771779,1771779,10000,2025-09-07,1
30487,771786,1771786,10000,2025-09-14,1
30488,771800,1771800,10000,2025-09-28,1
30489,771861,1771861,10000,2025-11-28,1
30490,771884,1771884,10000,2025-12-21,1
30491,771908,1771908,10000,2025-01-13,1
30492,771922,1771922,10000,2025-01-27,1
30493,771932,1771932,10000,2025-02-06,1
30494,771946,1771946,10000,2025-02-20,1
30495,771961,1771961,10000,2025-03-07,1
30496,771975,1771975,10000,2025-03-21,1
30497,771999,1771999,10000,2025-04-14,1
30498,772006,1772006,10000,2025-04-21,1
30499,772036,1772036,10000,2025-05-21,1
30500,772043,1772043,10000,2025-05-28,1
30501,772083,1772083,10000,2025-07-07,1
30502,772128,1772128,10000,2025-08-21,1
30503,772145,1772145,10000,2025-09-07,1
30504,772152,1772152,10000,2025-09-14,1
30505,772166,1772166,10000,2025-09-28,1
30506,772175,1772175,10000,2025-10-07,1
30507,772189,1772189,10000,2025-10-21,1
30508,772196,1772196,10000,2025-10-28,1
30509,772236,1772236,10000,2025-12-07,1
30510,772267,1772267,10000,2025-01-06,1
30511,772274,1772274,10000,2025-01-13,1
30512,772288,1772288,10000,2025-01-27,1
30513,772341,1772341,10000,2025-03-21,1
30514,772379,1772379,10000,2025-04-28,1
30515,772388,1772388,10000,2025-05-07,1
30516,772402,1772402,10000,2025-05-21,1
30517,772419,1772419,10000,2025-06-07,1
30518,772440,1772440,10000,2025-06-28,1
30519,772456,1772456,10000,2025-07-14,1
30520,772470,1772470,10000,2025-07-28,1
30521,772555,1772555,10000,2025-10-21,1
30522,772586,1772586,10000,2025-11-21,1
30523,772602,1772602,10000,2025-12-07,1
30524,772616,1772616,10000,2025-12-21,1
30525,772640,1772640,10000,2025-01-13,1
30526,772664,1772664,10000,2025-02-06,1
30527,772671,1772671,10000,2025-02-13,1
30528,772724,1772724,10000,2025-04-07,1
30529,772731,1772731,10000,2025-04-14,1
30530,772745,1772745,10000,2025-04-28,1
30531,772768,1772768,10000,2025-05-21,1
30532,772775,1772775,10000,2025-05-28,1
30533,772806,1772806,10000,2025-06-28,1
30534,772822,1772822,10000,2025-07-14,1
30535,772853,1772853,10000,2025-08-14,1
30536,772867,1772867,10000,2025-08-28,1
30537,772884,1772884,10000,2025-09-14,1
30538,772914,1772914,10000,2025-10-14,1
30539,772921,1772921,10000,2025-10-21,1
30540,772928,1772928,10000,2025-10-28,1
30541,772945,1772945,10000,2025-11-14,1
30542,772975,1772975,10000,2025-12-14,1
30543,772989,1772989,10000,2025-12-28,1
30544,773044,1773044,10000,2025-02-20,1
30545,773066,1773066,10000,2025-03-14,1
30546,773111,1773111,10000,2025-04-28,1
30547,773134,1773134,10000,2025-05-21,1
30548,773158,1773158,10000,2025-06-14,1
30549,773233,1773233,10000,2025-08-28,1
30550,773250,1773250,10000,2025-09-14,1
30551,773257,1773257,10000,2025-09-21,1
30552,773273,1773273,10000,2025-10-07,1
30553,773365,1773365,10000,2025-01-06,1
30554,773410,1773410,10000,2025-02-20,1
30555,773417,1773417,10000,2025-02-27,1
30556,773425,1773425,10000,2025-03-07,1
30557,773439,1773439,10000,2025-03-21,1
30558,773446,1773446,10000,2025-03-28,1
30559,773463,1773463,10000,2025-04-14,1
30560,773477,1773477,10000,2025-04-28,1
30561,773507,1773507,10000,2025-05-28,1
30562,773531,1773531,10000,2025-06-21,1
30563,773547,1773547,10000,2025-07-07,1
30564,773554,1773554,10000,2025-07-14,1
30565,773568,1773568,10000,2025-07-28,1
30566,773592,1773592,10000,2025-08-21,1
30567,773616,1773616,10000,2025-09-14,1
30568,773677,1773677,10000,2025-11-14,1
30569,773691,1773691,10000,2025-11-28,1
30570,773745,1773745,10000,2025-01-20,1
30571,773752,1773752,10000,2025-01-27,1
30572,773776,1773776,10000,2025-02-20,1
30573,773791,1773791,10000,2025-03-07,1
30574,773798,1773798,10000,2025-03-14,1
30575,773822,1773822,10000,2025-04-07,1
30576,773829,1773829,10000,2025-04-14,1
30577,773836,1773836,10000,2025-04-21,1
30578,773843,1773843,10000,2025-04-28,1
30579,773852,1773852,10000,2025-05-07,1
30580,773859,1773859,10000,2025-05-14,1
30581,773904,1773904,10000,2025-06-28,1
30582,773934,1773934,10000,2025-07-28,1
30583,773958,1773958,10000,2025-08-21,1
30584,774019,1774019,10000,2025-10-21,1
30585,774057,1774057,10000,2025-11-28,1
30586,774104,1774104,10000,2025-01-13,1
30587,774142,1774142,10000,2025-02-20,1
30588,774157,1774157,10000,2025-03-07,1
30589,774171,1774171,10000,2025-03-21,1
30590,774188,1774188,10000,2025-04-07,1
30591,774209,1774209,10000,2025-04-28,1
30592,774218,1774218,10000,2025-05-07,1
30593,774256,1774256,10000,2025-06-14,1
30594,774310,1774310,10000,2025-08-07,1
30595,774324,1774324,10000,2025-08-21,1
30596,774348,1774348,10000,2025-09-14,1
30597,774355,1774355,10000,2025-09-21,1
30598,774402,1774402,10000,2025-11-07,1
30599,774477,1774477,10000,2025-01-20,1
30600,774484,1774484,10000,2025-01-27,1
30601,774501,1774501,10000,2025-02-13,1
30602,774544,1774544,10000,2025-03-28,1
30603,774554,1774554,10000,2025-04-07,1
30604,774568,1774568,10000,2025-04-21,1
30605,774575,1774575,10000,2025-04-28,1
30606,774584,1774584,10000,2025-05-07,1
30607,774591,1774591,10000,2025-05-14,1
30608,774598,1774598,10000,2025-05-21,1
30609,774636,1774636,10000,2025-06-28,1
30610,774676,1774676,10000,2025-08-07,1
30611,774714,1774714,10000,2025-09-14,1
30612,774829,1774829,10000,2025-01-06,1
30613,774836,1774836,10000,2025-01-13,1
30614,774881,1774881,10000,2025-02-27,1
30615,774896,1774896,10000,2025-03-14,1
30616,774903,1774903,10000,2025-03-21,1
30617,774910,1774910,10000,2025-03-28,1
30618,774927,1774927,10000,2025-04-14,1
30619,774934,1774934,10000,2025-04-21,1
30620,775032,1775032,10000,2025-07-28,1
30621,775042,1775042,10000,2025-08-07,1
30622,775049,1775049,10000,2025-08-14,1
30623,775073,1775073,10000,2025-09-07,1
30624,775080,1775080,10000,2025-09-14,1
30625,775171,1775171,10000,2025-12-14,1
30626,775233,1775233,10000,2025-02-13,1
30627,775330,1775330,10000,2025-05-21,1
30628,775347,1775347,10000,2025-06-07,1
30629,775368,1775368,10000,2025-06-28,1
30630,775384,1775384,10000,2025-07-14,1
30631,775398,1775398,10000,2025-07-28,1
30632,775408,1775408,10000,2025-08-07,1
30633,775415,1775415,10000,2025-08-14,1
30634,775469,1775469,10000,2025-10-07,1
30635,775507,1775507,10000,2025-11-14,1
30636,775544,1775544,10000,2025-12-21,1
30637,775568,1775568,10000,2025-01-13,1
30638,775575,1775575,10000,2025-01-20,1
30639,775635,1775635,10000,2025-03-21,1
30640,775652,1775652,10000,2025-04-07,1
30641,775666,1775666,10000,2025-04-21,1
30642,775713,1775713,10000,2025-06-07,1
30643,775720,1775720,10000,2025-06-14,1
30644,775727,1775727,10000,2025-06-21,1
30645,775795,1775795,10000,2025-08-28,1
30646,775805,1775805,10000,2025-09-07,1
30647,775812,1775812,10000,2025-09-14,1
30648,775819,1775819,10000,2025-09-21,1
30649,775826,1775826,10000,2025-09-28,1
30650,775835,1775835,10000,2025-10-07,1
30651,775856,1775856,10000,2025-10-28,1
30652,775880,1775880,10000,2025-11-21,1
30653,775896,1775896,10000,2025-12-07,1
30654,775903,1775903,10000,2025-12-14,1
30655,775934,1775934,10000,2025-01-13,1
30656,775958,1775958,10000,2025-02-06,1
30657,775979,1775979,10000,2025-02-27,1
30658,775994,1775994,10000,2025-03-14,1
30659,776025,1776025,10000,2025-04-14,1
30660,776032,1776032,10000,2025-04-21,1
30661,776039,1776039,10000,2025-04-28,1
30662,776079,1776079,10000,2025-06-07,1
30663,776109,1776109,10000,2025-07-07,1
30664,776178,1776178,10000,2025-09-14,1
30665,776185,1776185,10000,2025-09-21,1
30666,776208,1776208,10000,2025-10-14,1
30667,776222,1776222,10000,2025-10-28,1
30668,776253,1776253,10000,2025-11-28,1
30669,776262,1776262,10000,2025-12-07,1
30670,776283,1776283,10000,2025-12-28,1
30671,776345,1776345,10000,2025-02-27,1
30672,776360,1776360,10000,2025-03-14,1
30673,776391,1776391,10000,2025-04-14,1
30674,776435,1776435,10000,2025-05-28,1
30675,776445,1776445,10000,2025-06-07,1
30676,776452,1776452,10000,2025-06-14,1
30677,776466,1776466,10000,2025-06-28,1
30678,776527,1776527,10000,2025-08-28,1
30679,776544,1776544,10000,2025-09-14,1
30680,776551,1776551,10000,2025-09-21,1
30681,776680,1776680,10000,2025-01-27,1
30682,776704,1776704,10000,2025-02-20,1
30683,776726,1776726,10000,2025-03-14,1
30684,776787,1776787,10000,2025-05-14,1
30685,776794,1776794,10000,2025-05-21,1
30686,776818,1776818,10000,2025-06-14,1
30687,776855,1776855,10000,2025-07-21,1
30688,776862,1776862,10000,2025-07-28,1
30689,776879,1776879,10000,2025-08-14,1
30690,776886,1776886,10000,2025-08-21,1
30691,776910,1776910,10000,2025-09-14,1
30692,776917,1776917,10000,2025-09-21,1
30693,776947,1776947,10000,2025-10-21,1
30694,777025,1777025,10000,2025-01-06,1
30695,777032,1777032,10000,2025-01-13,1
30696,777039,1777039,10000,2025-01-20,1
30697,777046,1777046,10000,2025-01-27,1
30698,777085,1777085,10000,2025-03-07,1
30699,777130,1777130,10000,2025-04-21,1
30700,777137,1777137,10000,2025-04-28,1
30701,777191,1777191,10000,2025-06-21,1
30702,777299,1777299,10000,2025-10-07,1
30703,777306,1777306,10000,2025-10-14,1
30704,777330,1777330,10000,2025-11-07,1
30705,777344,1777344,10000,2025-11-21,1
30706,777381,1777381,10000,2025-12-28,1
